frame,knee,hip,torso
150,175.92393119595997,174.47927399142017,3.9874293829914618
151,175.93897172812143,174.46963268208836,3.985736931933079
152,175.94532929251997,174.47771681758587,3.9779055879435856
153,175.94602350540802,174.50631756668457,3.9623446383462
154,175.96179901311714,174.56424160788856,3.9280270840108695
155,175.92170966386846,174.6772292667131,3.8804966599420387
156,175.8728610553426,174.76348373416482,3.853674946973547
157,175.8655749081227,174.79680817507122,3.8409260034171804
158,175.87558483118517,174.8226325044183,3.8268306071333065
159,175.88864853256592,174.83675677525395,3.815560986114722
160,175.91821620408408,174.83483258580515,3.8021655961555223
161,175.94397931016766,174.86958061334582,3.7566615408674253
162,175.89267017581787,174.90443576483128,3.755470018653058
163,175.90148527791266,174.90477519041568,3.765047708874844
164,175.88666963671938,174.88669919476095,3.7844464849199824
165,175.867538380942,174.88288892998918,3.801954490195991
166,175.7948146357174,174.9897161378409,3.761755301188072
167,175.68064216632985,175.18324722305357,3.6875397642994105
168,175.67051898721883,175.24448682158447,3.6545954859487657
169,175.6610432997752,175.2813514323123,3.6408180315817122
170,175.77475042055522,175.18300257941078,3.6836216965965867
171,175.81902397566503,175.1401607348436,3.7162652803388254
172,175.92593808720125,175.0566780423417,3.7538533698576884
173,176.03067157626512,174.97868702217795,3.783068984060286
174,176.08324248932448,174.9203442617601,3.813648374245882
175,176.12401357562214,174.8952616953992,3.817103399577581
176,176.1349689133295,174.87735595651915,3.8234443441032444
177,176.19495469556955,174.8318875579104,3.8288335182214897
178,176.20086061812725,174.83440147910608,3.8208106185455297
179,176.20693007785022,174.82940655899878,3.816636724562717
180,176.27214812729875,174.7488448262998,3.839061502145909
181,176.2939801939906,174.71553186285652,3.8480862592025136
182,176.30769296905208,174.70168651417953,3.8484870434933125
183,176.31705364647618,174.70631704967394,3.8359385863214697
184,176.34958096143663,174.6951367267459,3.831439827432024
185,176.3696268133109,174.68847589724209,3.82910426144509
186,176.39973295059264,174.6559435016074,3.8405756807488283
187,176.45637441125862,174.57455474587758,3.874072074456813
188,176.48580808225557,174.52577619150716,3.8964313443649563
189,176.49752528455647,174.5142004579474,3.91153616117741
190,176.4995470741743,174.5014628569494,3.9275246994227055
191,176.52503511978526,174.45070111929564,3.9523225705270484
192,176.5283338232799,174.43178309426074,3.9670862759970826
193,176.5373495370015,174.38785229238806,4.009951155820461
194,176.55402405268643,174.34804246419728,4.05088985720036
195,176.5831165593612,174.2946210306518,4.098959972788295
196,176.64391798350707,174.3185525851265,4.084573055000683
197,176.74976225244112,174.31118467119268,4.064075763955396
198,176.70489296892512,174.37696740953047,4.035421241873598
199,176.68187931240413,174.39941383076143,4.029550089425583
200,176.65192987311278,174.44353845214073,4.011544493090221
201,176.64367516209992,174.43476392764848,4.027419948608748
202,176.65237269567226,174.40816566550598,4.048233034398527
203,176.70416809409826,174.37496193704177,4.057214459132922
204,176.69695297554438,174.38464667290035,4.058375339617336
205,176.6896379212903,174.3729558546501,4.072970221161475
206,176.6804958957339,174.38499990407243,4.071779441077918
207,176.61000954457808,174.48677212543257,4.032340859494256
208,176.5963758426128,174.50308940778015,4.024521748722845
209,176.58749737961048,174.5243840086468,4.009070578928
210,176.5831551466917,174.53148854423145,4.002136370049019
211,176.52048429487542,174.55278517839383,4.003218028567482
212,176.5140260369768,174.52312751775656,4.013556326106956
213,176.49082053199714,174.51425809403867,4.021576414136838
214,176.5230955866554,174.45232802976636,4.045744327694438
215,176.49920072644343,174.45275973245927,4.055085392770388
216,176.4940294735222,174.44981872477834,4.055360263280769
217,176.49122339300592,174.45098536119522,4.051518009954918
218,176.47764094144458,174.44673378892517,4.049745212333061
219,176.51319758438487,174.39021517613608,4.057558902985677
220,176.51568667510736,174.34181294090735,4.089543813679282
221,176.52715338023708,174.31034334827248,4.120836303661742
222,176.55318366655834,174.22698460966012,4.18505134776447
223,176.55934798679294,174.1765444626992,4.225357077762667
224,176.53508183278925,174.1581447250469,4.250322582179015
225,176.521754905559,174.12059426119336,4.28505132614923
226,176.5332790843018,174.08363992297512,4.306834762653369
227,176.53963885970862,174.08607170871886,4.303350373730232
228,176.55005044444258,174.06832118145553,4.315377486201093
229,176.56279210262764,174.04109556919357,4.3366237165656765
230,176.58628897521285,174.0227348812027,4.341887210110452
231,176.5916471392686,174.00817044530316,4.350145830043529
232,176.58039225502625,173.99627214818946,4.359424596954332
233,176.58043868434424,173.97945270419254,4.366044364520198
234,176.5851669311851,173.94199702668553,4.3731471785037215
235,176.44030090999487,173.8819801611982,4.437848680459107
236,176.4009885336289,173.8289940993993,4.442375279400452
237,176.04590172220588,173.823297586709,4.500475705606471
238,175.89837090401673,173.7752987884275,4.525931449986329
239,175.56892277371202,173.86022481376858,4.533274284226756
240,175.45109859415606,173.817916132483,4.612345165376113
241,174.89846854556146,174.36012923873437,4.497413330063171
242,174.71471536897772,174.5925948565152,4.493113195378782
243,174.52533136380353,174.6899672401304,4.5944466917735305
244,174.52407847417123,174.8717411085644,4.497695883035062
245,174.746514034133,174.84630805388267,4.46777329468077
246,174.98669423904968,174.972016270949,4.35518908167185
247,175.09540006766596,175.2695148081646,4.214193254999587
248,174.84634907543418,175.53058063176204,4.175413788825702
249,179.57294727655082,172.10482036871952,4.034027393023254
250,179.6731659181438,172.13007359974253,4.036137360474684
251,179.8719177732204,172.20479720427426,4.038818899488106
252,179.9696682310711,172.31284892880186,3.9838121507060222
253,179.90946650347362,172.34342243696375,3.9611225448720027
254,180.0,172.3093130673404,3.925804654582089
255,179.79938758660862,172.34081813688516,3.8301320695169543
256,179.7125374234042,172.4275112662449,3.734876998966168
257,179.80016556416996,172.74673860426415,3.559821457845349
258,179.8337913259428,172.94907987291876,3.465006108219449
259,179.81959259507673,173.06025478378425,3.403423800391585
260,179.75488979782224,173.08002238449185,3.3899162370076983
261,179.69074334763656,173.17498212708756,3.3318412991894535
262,179.43885385775246,173.01897009035875,3.3872958012917134
263,179.22606666756127,172.90847550524273,3.4067606776501744
264,179.1476002004707,172.77335519251503,3.452997934448407
265,179.10969594561453,172.7001895243125,3.4845682856634723
266,179.0756270292465,172.65127379223424,3.5140098200139986
267,179.0875291105117,172.63655934454033,3.541909335457684
268,179.07915242121828,172.63720713493504,3.5525744206211094
269,179.0412466274302,172.59255350538913,3.5764568224552273
270,179.020951577325,172.56553977779845,3.6063299949568925
271,179.01604471586515,172.57466211618203,3.620402840665517
272,179.0486454228506,172.57961599874935,3.654092727211804
273,179.10658459945415,172.62287012109357,3.6766894566065993
274,179.1495483364163,172.6764844120891,3.6812084549792594
275,179.18023444942577,172.6926398700288,3.712645827901761
276,179.22671255478082,172.7424999056309,3.7120322220708495
277,179.26470699483016,172.77903497264464,3.7236769304632737
278,179.2294333220024,172.74377782758873,3.7543305721863605
279,179.20389077219914,172.72079225405227,3.768836353579229
280,179.1908416947922,172.69102320925154,3.7950521649287148
281,179.2075525820819,172.68082440196687,3.8150853680602093
282,179.21350526633694,172.6397614189816,3.8570343483312017
283,179.24927836947023,172.6347454453201,3.8829968733187483
284,179.28634631895977,172.6505718541795,3.8857342219014375
285,179.402891846029,172.69920091814475,3.891017803707731
286,179.4551054083998,172.70442460396086,3.9084288528116025
287,179.47338510247863,172.69560609142715,3.924015003058519
288,179.47331649537588,172.65851874865572,3.95599438462531
289,179.46539673531248,172.62814522743116,3.9734363638401264
290,179.45925427219805,172.60053740387974,3.990707977807437
291,179.45791777191798,172.57441007693154,4.012028591512149
292,179.46008597035032,172.56604974314817,4.019035226038362
293,179.47835598019773,172.56852423615183,4.020522542949617
294,179.49343043057664,172.58801490615855,4.0071689463456766
295,179.50317907720782,172.58436756629013,4.01466661486963
296,179.52012106173117,172.60864306342202,4.00539219660514
297,179.5408020339292,172.6413741549123,3.992150162324115
298,179.5694013132484,172.68003644641922,3.981522618956444
299,179.6232084648159,172.73276346040268,3.9801642165783777
300,179.64868069698093,172.73009857328518,4.011110080988294
301,179.70523670097666,172.79896611615413,4.005697659556365
302,179.7722691136414,172.88811935192666,3.9876002219319346
303,179.84650748689074,172.99292310191922,3.9496656930883463
304,179.942566635769,173.12626249514742,3.9076430487939824
305,179.97828991552342,173.18100561424114,3.8952354320157316
306,180.0,173.19167012347862,3.8991969194034457
307,179.97828767013593,173.19627976383327,3.897094679993866
308,180.0,173.19329743828106,3.899403345443819
309,179.9782677500101,173.1940158808619,3.9011976564174877
310,179.95652906175906,173.20284407160207,3.898286110601043
311,179.93477850788415,173.2010750410411,3.909554270800215
312,179.92467588404512,173.1906526135675,3.921292248601143
313,179.97827257428105,173.09998846890616,3.963703832129349
314,179.97826744985045,173.03790146170857,3.9988248422851775
315,179.97825965704504,173.0007742210448,4.0293425783427015
316,179.97825948254467,172.93320945039457,4.063831873633262
317,179.9186533513293,172.84441754935764,4.140155264984381
318,179.81943142959184,172.69998499460385,4.266278946565782
319,179.7984267586255,172.53209837958747,4.380718089062335
320,179.83584835596474,172.4109702765762,4.438179397575273
321,179.88080707157204,172.3394088932159,4.463412405552947
322,179.94667036649977,172.227901231692,4.506157659881345
323,180.0,172.1336019534988,4.543645621940414
324,179.9564866753619,172.07861574357602,4.5594539090973045
325,179.92780074322044,172.08104449473532,4.532842551694479
326,179.88901815957766,172.0771156656482,4.514155403196289
327,179.8525391009044,172.119022272706,4.4572165401839365
328,179.80574563085958,172.1335323757635,4.420674411930962
329,179.7895627564814,172.15810153134316,4.394379255851578
330,179.79343782731232,172.22253791150885,4.344856693498765
331,179.79510009866448,172.31169630200685,4.2664361516759035
332,179.78213286452944,172.36615623734522,4.20802010455103
333,179.77373723550843,172.425244534671,4.150370904428346
334,179.77672060907042,172.44679092155454,4.133243758126412
335,179.76834387109187,172.44999849518203,4.125598883438525
336,179.77019070488217,172.45304629179668,4.1205689300515695
337,179.79261283670886,172.46510999465423,4.122201046905837
338,179.7851310363965,172.4486053338347,4.126357158923372
339,179.80796231913396,172.49056336234867,4.103701756981237
340,179.859025112248,172.56902490952888,4.0728402433974535
341,179.86388543255723,172.51296147374683,4.123814247782744
342,179.88676871854935,172.47434614147997,4.179759800261019
343,179.92457329615627,172.49871758829138,4.190893663561553
344,179.97824605980207,172.58520374483032,4.1834241385540345
345,179.8735007529171,172.69466329650265,4.150404511966696
346,179.76929589940428,172.77793463802112,4.136151320234044
347,179.65179946438892,172.88629004543085,4.103609184594249
348,179.58991431757994,172.92492562053792,4.104151445907246
349,179.59115013981696,172.9377473330401,4.107013030971112
350,179.73975911745214,172.86310842863557,4.114391427774214
351,179.89312941812403,172.71772180953175,4.093126244709319
352,179.58358378599902,172.56223367665197,4.089008289534949
353,179.4144353504302,172.44215983901174,4.10838291609642
354,179.33704801504587,172.42293576628353,4.083391687989813
355,179.31544533874055,172.47930323525193,3.9996946848348007
356,179.3271883274216,172.52405055806378,3.969060772523306
357,179.36821263930136,172.5439906611232,3.9726693545342324
358,179.39371531172674,172.56166574953807,3.96680095805125
359,179.42636742298984,172.57544412950745,3.9687571531847023
360,179.52924482529426,172.7170691633125,3.872933677624203
361,179.45752478479562,172.7217734941009,3.8662974731198965
362,179.36406133446894,172.72717497112535,3.8799432948356616
363,179.43301425619586,172.79695448102854,3.8843769348174204
364,179.61332145013074,172.92424621098624,3.8878596259498974
365,179.86397882222846,173.0592219842257,3.9113250820791157
366,179.81768435498174,173.1824238583591,3.932845263082256
367,179.75295568304537,173.1691545875535,3.972493675392711
368,179.69848532636126,173.1935161476143,3.980812535384715
369,179.6342588753314,173.20468699345406,4.005526799002954
370,179.48703460510927,173.265475964738,4.015441660328067
371,179.38230419090266,173.31317509622795,4.0203786735158085
372,179.29486381972143,173.34736041409303,4.0259299464678655
373,179.17587371260547,173.32507673090262,4.086144591012076
374,179.32073843531848,173.17512538340475,4.074755201097735
375,179.3431263182673,173.13814809574276,4.084522316598244
376,175.951904895268,173.78814137417453,4.553691718021301
377,175.97864853176225,173.78832376248798,4.548721621524794
378,175.97444970841235,173.81799050491983,4.5319638414059344
379,175.95082216665904,173.86874677507916,4.508091203381031
380,175.98657335062308,173.86060351568895,4.500920035966814
381,175.97682119441612,173.91260351617504,4.46977622280486
382,175.96612562052576,173.94026440775548,4.455592852151726
383,175.93895405053135,173.99057159579488,4.436750883103219
384,175.9399408203938,174.00114035211942,4.434327013390821
385,175.95887169262383,174.00477317888044,4.433945856190911
386,175.96790149544915,173.9928512701896,4.4408043141704265
387,179.11844435426624,173.14029006627575,4.102598318068698
388,179.1277231581977,173.10829937981077,4.114457640054881
389,179.12726831421966,173.1209237505372,4.101405658000416
390,179.11883283303072,173.16611519139022,4.0713257740061435
391,179.12170319205725,173.179890881392,4.061507048550655
392,179.1327049229914,173.19784823580883,4.046967251220145
393,179.14550177976574,173.17890502522764,4.059016289258185
394,179.13967797850017,173.18729230498045,4.060057458687257
395,175.8149169580409,174.02842460546128,4.375854241732546
396,175.65633284087804,174.18443394937728,4.296500033832926
397,175.6842058288611,174.07601881157,4.3212169692617595
398,175.5962007106923,174.08345222328646,4.358410119314816
399,175.63205365437415,173.95081530734177,4.4456784923108525
400,175.67825450881344,173.90253323249408,4.4493134916138
401,175.65363467860269,173.94177611692967,4.419284124762661
402,175.67681798322528,173.9364888911883,4.409660324126976
403,175.70022431431053,173.90481632040684,4.416951830153874
404,175.72358717120377,173.89859831925048,4.411489336461561
405,175.78616920577846,173.8664539714852,4.421257957400689
406,175.82929934320387,173.85828031232137,4.422125038403369
407,175.86219997106915,173.8427810907411,4.428912541225686
408,175.90167376699247,173.81779305282086,4.43664535466385
409,175.9306877467977,173.8054171410863,4.434908903777468
410,175.95922985502685,173.79480737846288,4.431998750205775
411,176.00697930005663,173.77727226656117,4.430555321488529
412,176.04319565378458,173.76604864223955,4.431939211618151
413,176.05531716616352,173.7613372946659,4.441929075181702
414,176.05422916199328,173.76869634305714,4.444513170661085
415,176.05397231085655,173.76760390764534,4.452052127356397
416,176.05386236465174,173.76656552697565,4.458945432712137
417,176.05774818853135,173.73348834829682,4.49437846771436
418,176.07425202986502,173.7101401194294,4.515178087986654
419,176.09037117323425,173.675723980368,4.54840737893985
420,176.11158450366452,173.65960401127938,4.565867882853752
421,176.12584447367868,173.6532321647382,4.578080815507861
422,176.13772378074924,173.6455877840679,4.588725370839188
423,176.13673319138448,173.65273997452942,4.586451348649454
424,176.1356309627587,173.65865721092402,4.5848344300883035
425,176.1330443336483,173.65892299631923,4.5867220898252254
426,176.1282460447573,173.66069709262376,4.587731125225798
427,176.12895741187788,173.66130865544338,4.587591241792852
428,176.13372167643035,173.66212389246243,4.587425098850451
429,176.1351566303848,173.6623232331781,4.587583978558743
430,176.13735544417142,173.6608328392375,4.588723598275559
431,176.14203124482705,173.63828375566396,4.607325849573441
432,176.14697661004845,173.62296269072505,4.619098677581823
433,176.14964569349527,173.60705643603495,4.632687475863138
434,176.15504242620017,173.58560046862792,4.645773049521126
435,176.16091116754703,173.56841246355378,4.654462527867552
436,176.16687230849132,173.55327084741617,4.662430753861845
437,176.17074196777236,173.53422144277255,4.673963979222843
438,176.16192210597865,173.49895997693088,4.7023796033337995
439,176.18622560141313,173.4054655909379,4.75967088644939
440,176.2001714225765,173.3566082352283,4.775885086757762
441,176.2009329658492,173.30673361107762,4.826383699050171
442,176.19311766730533,173.24867994003554,4.9054799296964156
443,176.1447059910098,173.19620639675668,4.99764703691124
444,179.177653129864,174.3955577199681,3.1738734101831634
445,179.18323060613733,174.3999083713987,3.169743881332498
446,179.18379022517965,174.408115910652,3.1604513323713728
447,179.25158819732147,174.3248705539738,3.198645313035495
448,179.55899970890974,174.01632589137955,3.2998202604798417
449,179.96226838012527,173.78657408836986,3.2975587686018404
450,178.95097338406603,173.11855245950233,3.4112227678631286
451,177.4761612960341,172.26091964085288,3.5124117038143434
452,176.82086615543946,171.76612478871488,3.623884022033029
453,176.68104622427853,171.6156026999552,3.668266784023019
454,176.80267209866057,171.6785558520391,3.668365503938209
455,177.6056209734663,172.0847130033758,3.6779761876308092
456,178.48389496303375,172.5242947825072,3.668825144868431
457,179.03013941943777,172.7932699742239,3.66924514534783
458,179.22622018389202,172.8745778709777,3.6977279315550664
459,179.3295030563255,172.9237122516179,3.6979449557556765
460,179.29551341806663,172.94714502647375,3.6756289136289855
461,179.16993132756082,172.96993026449607,3.6040379883709184
462,178.76583226798826,172.82572123683497,3.5730480002598988
463,177.80802219500353,172.45920057578257,3.496239839457216
464,176.95225885431748,172.04035977491577,3.4973598824513767
465,177.91900306355652,172.92729004171818,4.818564739359756
466,178.16979074179793,172.91232528629962,4.706389475246743
467,178.2545283476814,172.8890066686732,4.672820886353422
468,178.2609408185085,172.84640657126795,4.692124705136542
469,177.69707380724483,173.07397566013782,4.730544205442808
470,176.31342894326545,173.65971889706393,4.784574475499546
471,174.8280447723598,174.23305352526052,4.886995243777102
472,174.253323595706,174.4774378353777,4.934777472997576
473,174.29230606737553,174.43406441104952,4.9786090862063626
474,174.44850442953143,174.35406388512354,5.005827251216409
475,174.76845340263694,174.18942957441072,5.032178183527134
476,175.37470208494173,173.9024241951458,5.040680326794579
477,176.2067523298582,173.4996465189887,5.052002078465675
478,177.04809836566184,173.09260669733843,5.054603874959729
479,177.51093291541926,172.94084575384008,4.999451969758029
480,177.93750146068635,172.9170703401961,4.859029791532178
481,178.2240415907615,172.8781352215665,4.7627620821985195
482,178.25821883265607,172.8373726337116,4.749288401849512
483,178.19616529777275,172.83593299328064,4.762273662620292
484,177.69156931655857,173.08939594759826,4.752529879432187
485,176.25738737719976,173.74099028741543,4.769577984054937
486,174.66473410091555,174.47733676815497,4.787056862445379
487,173.77270266590622,174.8571630960345,4.8267854278391225
488,173.63682204830337,174.94505847190197,4.8281598240762795
489,173.76589513456383,174.93256011589526,4.803610279451506
490,174.03814953924498,174.9311291109287,4.727766148411728
491,175.00516091763907,174.50102894322734,4.722067611436073
492,175.81673129382656,174.17027808369966,4.692776638525987
493,176.38256470898725,173.93983472312308,4.66537022449891
494,176.74002589907354,173.81777644766115,4.622712945518826
495,176.87011358402194,173.80965812184448,4.574885808465237
496,176.94485965224575,173.79229330664873,4.553673008882758
497,176.97976355456547,173.7795474135999,4.548240881135889
498,176.9952106075121,173.78418680246543,4.535488761720978
499,177.0410260569024,173.78129340563595,4.521068735372857
500,177.1320515592357,173.73085349093972,4.534904621829019
501,177.14034710770707,173.73997320968323,4.530911833870026
502,177.14355665448693,173.7592995516296,4.522789635697211
503,177.1212326811378,173.7816639510174,4.521127087258659
504,177.10538031017887,173.79192737518792,4.520895908160029
505,177.10289171347395,173.79194436765454,4.524361370374089
506,177.10937870319978,173.78116273638238,4.53065649337922
507,177.11990245680633,173.7687839662404,4.536906544464931
508,177.12370349857764,173.76250857412614,4.54076068518992
509,177.1248207598664,173.75792455609218,4.544622106117268
510,177.1244140679408,173.73796087689925,4.559749861283208
511,177.09510732597593,173.74088132075116,4.565913281449287
512,177.02333098751134,173.75548493775162,4.573178999739336
513,176.98584529980548,173.7531944934944,4.580746063181209
514,176.96392380632184,173.76115183929872,4.578531860530615
515,176.8681237590594,173.79431122176686,4.577676206882967
516,176.6402950708309,173.86998282144793,4.591022028903866
517,176.38078405298035,173.96799321069628,4.599807676245761
518,176.12469331380328,174.02210475160726,4.635946956264561
519,176.01129644527114,174.00656073838218,4.675833479887311
520,175.93393434249782,174.0430453480443,4.6793250722929995
521,175.9193444008429,174.05896295857758,4.689724867253514
522,175.9276007323099,174.06538478858675,4.690156446032546
523,175.92473065347448,174.08912174739118,4.683960411751295
524,175.89521077198296,174.17820687261244,4.644637899783596
525,175.88772263551814,174.2402819276706,4.617148106861032
526,176.11003082827472,174.15501231092358,4.622537204708416
527,176.6436222484114,174.01761507704305,4.5654512885218095
528,176.9908570856024,173.97903566634108,4.456027731056204
529,177.7115734136653,173.9492021106812,4.23701433296865
530,178.2871066484581,174.0095952559434,3.990189076398217
531,178.57602129679006,174.123024157748,3.8458799672499846
532,178.78247003963654,174.04075241386525,3.829099581912664
533,178.6489316113057,174.10165737373796,3.8266987238027492
