frame,knee,hip,torso
0,179.52267832733892,14.78600191892503,173.81683629888076
1,160.87828584105844,28.35527740809649,56.74514891918611
2,78.56076017293299,22.687485641097037,55.96555822222935
3,77.38160389828434,24.128505988388476,48.59671305436629
4,105.64450832670131,15.529680788440599,48.24920102610939
5,35.364241047465335,28.948814107389182,53.121811306160026
6,118.83844949443882,131.38261920757478,14.990021384939698
7,106.30359561720451,111.66437012866696,11.37733021816752
8,121.20078656163132,124.50853443764186,12.160582172720243
9,142.07908927213592,132.55337441487802,8.076723708948998
10,136.8345875022296,132.75930973458804,6.879027818544367
11,132.51599032739065,128.59663300403145,7.377858578295816
12,156.19358242768843,158.07054658960328,5.819717950615185
13,163.71170459596036,169.07318523090922,2.1581199618146
14,170.34339746079405,176.85694085530972,0.8281541131437095
15,174.59213480362308,176.59109627600978,1.0545513811214564
16,174.8649422751936,176.24169864128714,1.2846214489620067
17,175.85011024752862,177.56606593771127,0.3938279477618438
18,176.84904265942598,178.3005103914464,0.28084047859727773
19,177.0033330906669,177.6956926261856,1.428036330565215
20,176.2202421650335,177.40081945022004,1.8634921192540332
21,177.42498257875323,178.58258902220854,1.3311837324922555
22,177.70756618994508,178.46521139294447,1.41655345678861
23,177.98836564324856,178.219033619456,1.494796474276818
24,177.71019924984606,177.67662074498378,1.9647539615458065
25,177.97215615677786,177.78653434787228,1.834393187057085
26,178.4559306339595,178.07169608573497,2.037283253064509
27,177.88878539918187,177.72597500761267,2.010977886130164
28,178.0263556961839,177.5046850777349,2.035416940344003
29,177.72014156296598,177.65310203434143,2.0067961977857047
30,177.6222971798873,177.5704624044234,1.9657024557586416
31,178.03464039280993,177.95590124908296,1.873120622233878
32,178.0211272821788,178.1558698930031,1.669033748483793
33,178.1030606157392,178.09888776056252,1.6766040499130295
34,178.26158422362076,178.2508775583212,1.5803903225206342
35,178.90634680344658,178.12992282420169,1.4129822150799711
36,179.2166855579462,178.4122879994919,1.1904794356366535
37,178.97984724973057,178.3532906326699,1.226907575200978
38,178.42711377187632,178.1836740387397,1.3748303441431378
39,178.324691289949,177.97073360432876,1.4713969340679884
40,178.8233525777812,177.76789684207768,1.1700436594859742
41,178.8445343544438,177.8172472259377,1.1811021489686766
42,178.73019667695428,178.0951387909055,1.071241462887537
43,178.72639126623469,178.20458340241007,1.0738010026265006
44,178.61735378886937,178.17613274560233,1.0433095309909397
45,178.5863182970387,178.39474658418774,0.9078642252058405
46,178.75733741265208,178.9189934918507,0.6482688736461033
47,179.00298197485742,179.21121925976917,0.2737970438167997
48,178.59221680487244,178.79403099266426,0.48886538542262153
49,178.87231087906096,178.7307984717645,0.49499393398784813
50,178.471231879747,178.61010271468598,0.4599633253383167
51,178.42881280561866,178.66600061725518,0.3543457701535893
52,178.342983599118,178.4235475300444,0.14049863622053685
53,178.35765959080715,178.22304982483547,0.031122752221954306
54,178.22402950613957,178.11929921821718,0.19782749312160913
55,178.21163238582812,178.32847766203588,0.6719589119913436
56,178.09731641254578,178.10938507777553,0.9809122645418615
57,178.20145725068105,178.15916644740923,0.9983499171664258
58,178.14834560458914,178.1312779855253,0.9539696634440956
59,178.2669627533722,178.09967035014856,1.0940122748775745
60,178.9947092860287,178.63828904182287,0.8335912508332675
61,179.24015695924925,178.92850721480514,0.7383442623487119
62,179.93820972262358,178.94441945930683,0.5334286396664144
63,179.8978396741003,179.0820571440586,0.18947186086101384
64,179.4983040806486,178.70349566759919,0.24026755009946868
65,179.50269534750396,178.75502041492936,0.2674227150511184
66,179.35312045926398,178.57509199010474,0.37449147356557566
67,177.7148992360612,178.77243127448415,0.4969055210741821
68,177.654507396679,178.41267247156927,0.8765957132644325
69,178.30638005998364,178.46483214544412,0.828952105924589
70,179.3916145718989,179.6385160811758,0.06655084906110875
71,179.78631781722387,178.82687257711584,0.36762909680123945
72,179.32765624858143,178.58471328338018,0.3160017861833836
73,179.2681000407119,178.6835245715505,0.2832721433433567
74,179.48424316886113,179.60839781749885,0.29925322520102815
75,179.27278439005414,179.6067953323917,0.25081581154055016
76,178.54014143838958,178.7047744845303,0.021890284411642515
77,178.15754922723994,178.44644473593283,0.13168359692284043
78,177.7821843824159,178.24815677447341,0.3234800187281877
79,177.7175293345181,178.23739379073587,0.3316100749255595
80,177.76957435138777,178.26835373301947,0.3268039243041145
81,177.8190549527759,178.79711290325253,0.163306354351895
82,178.15209236813388,179.68015877332058,0.6579868242827935
83,178.0794090590687,179.5913546223106,0.3078661363048739
84,178.18825493855527,179.47844388862478,0.04273444575854199
85,178.10131766331847,179.34440286467006,0.07050113066056408
86,178.07982050690086,179.00183283958987,0.16557404001923412
87,178.12541811544023,178.78019814923832,0.7229207601042787
88,177.76729519796677,178.20804223873597,1.326366006629419
89,178.05115302590974,178.09829823518416,1.267801980110297
90,177.9046333410233,178.07578571316674,1.366101363610175
91,178.2147632599329,178.1080010998128,1.4531863153171771
92,178.14993691715378,179.08529343811028,0.653230440432972
93,178.18816535428203,178.8206456939756,0.717979377349551
94,178.43389232447237,179.9727556999007,0.03927624942401456
95,177.56239422580128,179.74048491061,0.4999138159335944
96,178.28897598014606,179.17274883504734,0.6400372736106409
97,178.5145017673132,179.41039592999283,0.41919254311240545
98,178.01271715814664,179.42201382876613,0.4320338777698116
99,179.93138116715494,178.5920462485932,0.5466268689150645
100,158.17382780702698,169.37344587654806,0.6729989579864788
101,101.33686364673694,139.51260992230033,0.15020523567345115
102,85.0470256114947,123.57336228149389,0.5934403942088882
103,77.8836868468559,119.98905206979919,1.1894369215941236
104,77.04571280604708,120.1992746586395,1.264363526802467
105,59.9029258512082,123.50094439712674,2.0188492853504205
106,84.14348468748979,126.32886299368919,1.9700340556774223
107,62.00691576376551,127.84351570366924,2.0898345481786245
108,82.42330040309817,141.36400127479308,2.7612143493493155
109,72.2638368883505,134.34151169655914,2.6297257698437093
110,81.66361667833448,126.20390198084866,2.551663624298933
111,68.94666531456947,125.71819273798774,2.324168382988052
112,99.83776689971502,143.22190965409916,2.8960696198723808
113,97.81039241666441,125.50320483975673,3.516057783662887
114,141.81627161605505,166.5843711306321,3.636684016316769
115,164.21771870931863,176.3662408469637,4.757650356935625
116,176.34484212418883,171.25873667364283,10.034960494733474
117,179.39011190810558,167.473055763009,14.302390534309476
118,178.46644713823045,170.73135997585572,11.593897535805407
119,176.5056856988298,173.19737206455216,9.810759323910448
120,176.51933039241672,173.89436809028376,8.965754796356803
121,176.3816085248659,173.97548854109567,8.804419242731827
122,175.28296669557102,175.600210250636,7.722182267480114
123,174.4485555388591,176.22003125243006,7.364467791800509
124,174.4421396917329,177.12704425296346,6.851959418578992
125,178.19972603828157,176.38802496046068,6.482684612026878
126,179.13694110762523,176.62459748202986,5.887076333971435
127,177.97138277211926,177.33534751493613,5.327287914940253
128,178.38139928546042,174.2338082506463,8.654659822873542
129,177.92541775484636,174.7875176988497,8.318828851393373
130,177.69552381228672,174.96755290354332,8.27594427301795
131,177.6006685987094,174.96435963927001,8.181243799971725
132,177.58583047874137,175.10209154581236,7.991798264822672
133,176.88332604614953,174.8523837579129,7.226733532107566
134,179.36552934547237,173.84634605008938,6.449317529921696
135,178.39344182739944,173.79980841167253,5.421172602912927
136,176.78307380351558,173.3329850743557,4.848729534665467
137,177.47666182837116,172.74243831367767,4.40559588012217
138,177.91853114317442,171.77433291550662,4.1704550324246865
139,177.81325197693005,170.56009715865375,4.038213355554209
140,177.6036445955934,169.2190510693567,4.101339826140257
141,177.6078935317587,168.3273963725776,4.161563427592898
142,178.69373440085167,167.86632641937013,4.085595705510543
143,179.88189185684257,168.29727703167296,3.5966293051616134
144,179.89314017303332,168.64638809016208,3.260225550721163
145,179.37786706785775,169.41952339835265,3.145258431508432
146,179.2326872390743,169.74887553887964,3.307156592263077
147,179.54926235714467,169.3474030695632,3.7044799003999596
148,179.25250025132212,169.11780378498338,4.18655909977685
149,178.50455776463636,168.93644049706782,4.427644356612861
150,178.72575354847336,170.1705545473395,3.683207611229717
151,179.22626715740816,170.506870881578,3.903495227321143
152,179.76354290483357,170.89929645616456,4.192508459309421
153,179.8345017370155,170.87763601878677,4.411570855427292
154,178.99752507186517,170.22916181998255,4.967232755209978
155,179.17152041627298,170.28473768459452,5.183882928949797
156,179.433765065695,170.80273588366308,5.0223497953089
157,179.43093786195035,170.4515716559457,5.4348992742730875
158,179.51361508537457,170.2043145156557,5.718942748427004
159,179.3068410451215,169.94722312804748,5.736629147305655
160,177.77736517492804,165.55659727440508,2.3965536326299186
161,178.28054445058092,165.6515467023759,2.2408471277252637
162,178.01719286450052,166.67944439918264,1.378700529666274
163,178.08791555284478,167.4266842499446,1.1496543173950597
164,177.95349338695948,167.49055771378585,1.4850814136128927
165,178.74599115462019,167.79545157479126,2.0417068102417684
166,178.49471084914305,167.7139854988842,2.41197032437845
167,178.0364389135951,167.7686833545581,2.915627063608577
168,178.13355032535023,168.00893650723555,3.3403884172113836
169,177.9980271557286,168.63494805407558,3.359980775320378
170,177.42902617781849,168.30131327692965,3.8561888420313193
171,177.11012892659883,168.65090803316494,3.91843823950161
172,177.351670215903,168.8540752861622,4.1804651650698075
173,177.43267199793553,168.85252166837927,4.3486738862614995
174,177.32066405783755,169.19603018025262,4.152056807606146
175,177.2432682406148,169.22460767833547,4.0620171993038285
176,177.72806915476164,169.49592309777012,4.107044389469901
177,177.73363309842367,169.39167856586297,4.13808233582971
178,177.68067596679361,169.46161945543494,3.9747476491389526
179,177.64530823074062,169.3334230670979,4.0225115786538455
180,177.38477768913037,169.2630048712032,3.794552306259765
181,177.6594065611817,169.40670034659314,3.3377215770406568
182,178.01708990845492,168.77528991288082,3.3884553197390224
183,178.53892203836216,168.44193615380897,3.3641570675019143
184,178.8424962717515,168.33726381868237,3.168307752433752
185,178.929059681847,168.39135700880183,2.9261922970322756
186,178.3920659630076,168.17800212748412,2.88789799105215
187,177.73013278836697,168.1197228776022,2.92247854949938
188,177.2271280134305,168.07007871220836,3.010339571692919
189,176.98869891120427,168.2570671090782,3.1575094880169874
190,176.87203929648535,168.48207143767547,3.1562343893495712
191,177.02730626562595,168.6580658837803,3.227643116470869
192,177.70072810181364,169.07268574161367,3.602589305879513
193,178.94018653849997,170.30698768534802,3.643720323039432
194,179.10010762685786,170.8981609868358,3.6715721860798527
195,179.32565703118053,171.05010819850986,4.100001332229186
196,179.35460878058421,171.16817142087427,4.249284652529024
197,179.16738050277772,170.78485292138507,4.581163524195606
198,179.08143926895275,170.69185943354543,4.735459886722437
199,178.76405741517954,170.86998974056075,4.5784796070592915
200,178.81061758981068,171.00414099210528,4.4405780110148845
201,178.82821395924614,171.11601885679312,4.342968006442403
202,178.8173691913557,170.86149660279366,4.470784253139876
203,178.94540848504153,170.56390903781153,4.6738717024549485
204,179.1647777827353,170.31870761582226,4.814821836843266
205,179.49310618442615,169.94594426639335,4.987074244389071
206,179.5994912543859,169.89501413242854,4.832578856030126
207,179.59994525883275,169.80663477548111,4.7548826710674055
208,179.753623657248,169.73811279044625,4.73938765870304
209,179.70860287957288,169.65626775891937,4.696658209211114
210,179.90944733747585,169.84398594611613,4.5351783661008565
211,179.8587431258292,169.80406796302918,4.430200215068272
212,179.85811466870422,170.22459943714966,4.05404093106858
213,179.96216121265354,170.4457774119939,3.688875482842074
214,179.3354516695015,170.47034285840118,3.151113224093067
215,178.39618485685168,169.8632272012629,2.927930282450089
216,176.64813939810605,168.51058654967017,2.9346743645874263
217,174.37119984359725,166.97556650176494,2.896961298904905
218,172.21212805139658,165.40150464734222,2.7769614156013387
219,170.03895925859064,163.66358663143035,2.9016671099136095
220,168.49515125670405,162.08454656159745,3.0445619220211912
221,167.02213280224376,160.38919838857868,3.2248214017407797
