frame,knee,hip,torso
0,179.08301995379568,172.64346186616294,2.9083954920489923
1,179.02513778842078,172.6960983360109,2.958376280569842
2,179.01195884077634,172.75118608542297,2.968763050296573
3,179.01347240190847,172.7774504742958,2.980890900917662
4,179.01257004117565,172.7970417852861,2.986939308207975
5,179.05355658435678,172.76432882916944,3.0045962287514736
6,179.0682383535166,172.71945446205044,3.0328400273625755
7,179.12956680037993,172.6617151764721,3.0515823644356246
8,179.219318371165,172.55397225361995,3.0882571878369105
9,179.2824988707076,172.47873212112526,3.11158036893668
10,179.3630206940641,172.364536417293,3.150653122793846
11,179.48321852979262,172.1785087616845,3.2280048354183255
12,179.57860451320946,172.03977925907324,3.2840174997962692
13,179.69558515311738,171.94146446781917,3.3121217603988686
14,179.92389302274609,171.79197888327718,3.3391298809841987
15,179.8223176898787,171.60541841790211,3.3830098628052188
16,179.52859450299445,171.4193992253221,3.4212547314720996
17,179.31862606168764,171.27728119592413,3.45326264418178
18,179.02337555597646,171.08871712517856,3.4909546739804
19,178.76242694835187,170.90817849389416,3.5427182277835003
20,178.2702307161941,170.60458906949,3.574145985480332
21,177.28265526411099,170.0676984948368,3.5943449084750663
22,176.4791118922125,169.6715977221884,3.572477510254843
23,175.6943073666102,169.30619242713084,3.5336115865932802
24,175.3414704457862,169.1353569614816,3.5189300533728454
25,174.52095270772185,168.72556215832756,3.506643185939269
26,173.40799907041807,168.11382086898809,3.5074993971113018
27,173.02928222664508,167.84642256354192,3.478184537365588
28,172.47030466379059,167.54478529158018,3.4581708207074784
29,171.3769040198634,166.91502256567404,3.491689818856782
30,170.61438501722185,166.57223068066713,3.4665158064949733
31,170.32363155339866,166.5155555491537,3.3978855439427407
32,169.62631164675724,166.1202518076588,3.4000136504045826
33,169.06188809227146,165.78864995787248,3.406687914096436
34,168.69260847058277,165.61300209977068,3.415950291345533
35,168.27049127806688,165.3755650143287,3.4399369698644064
36,167.50286353144497,164.97498526217979,3.454346339538497
37,166.79743952448217,164.58654847959752,3.459364344407025
38,165.5272942605692,163.94701893406895,3.4644830703858642
39,165.06176377049283,163.65973858022937,3.4736789263807957
40,163.68299224587355,162.87754667846437,3.469589077175378
41,162.97347965759792,162.5244328439529,3.3906972787782923
42,162.1338763773836,162.01154533947798,3.319313277867941
43,161.53720848261858,161.5930223489747,3.282395557951714
44,161.0807592874101,161.21467670099477,3.3258824187576224
45,160.76032980111847,160.89060349414387,3.3860894022458314
46,160.31338324006703,160.54129773534297,3.3981780309944374
47,160.01303686310388,160.3443844791866,3.423430124677768
48,159.6342510136231,160.05010271548844,3.4677074632814184
49,159.23731009688262,159.75556029425502,3.459146601553248
50,158.72685542878958,159.42120213698004,3.4706338786301396
51,158.48693384016917,159.3225173400099,3.4676455890747833
52,158.37342307788546,159.10049019942,3.5586556406911627
53,158.08733304834715,158.77816521460838,3.673859883188593
54,157.70607741267057,158.376807410565,3.780289199299625
55,157.23990535803023,157.85139392593356,3.955639872794134
56,156.63076712203514,157.31082326485924,4.053102954050309
57,156.07938794205572,156.74057551813536,4.170124896179683
58,155.29186731690012,155.99741753342244,4.284308697875813
59,154.8919987099652,155.48467374832748,4.359286315321464
60,154.5021733932535,154.9347745415213,4.449370614547922
61,154.31720546312448,154.6275022395693,4.548449050875605
62,153.79970690265753,154.02429131578592,4.700519320789378
63,153.232062610916,153.50333747897196,4.771074134696638
64,152.67828183922188,152.88456724001225,4.838983241042052
65,152.23668955660116,152.34199954462585,4.9764869626681625
66,151.81965110138015,151.95492701128578,5.02690000463127
67,151.59779391776718,151.72499928535413,5.103059541016844
68,151.24018603210797,151.22239211620462,5.210620679630209
69,150.93053337153898,150.6454385592012,5.412281263325133
70,150.47912019626787,149.93226428907676,5.487302569177043
71,150.22584354012045,149.39777604529846,5.619821760069084
72,149.67650123780336,148.61243983307497,5.6997096006562655
73,148.93106515716164,147.65648213608478,5.902003765840216
74,148.56684564400646,147.140399112468,6.050812803664128
75,147.9639897721168,146.40034758999965,6.181633503065506
76,146.89914273960522,145.32137108912843,6.277584680849383
77,146.3688626783377,144.84120581718528,6.368876757770292
78,145.73620221500786,144.1754370054106,6.393151664825565
79,145.2061989543867,143.61091114316145,6.434067919280636
80,144.45308898384133,142.88697219676348,6.410961301152479
81,144.13212365151,142.546785123573,6.441703588016559
82,143.65607044133222,142.09920196336756,6.444512195827645
83,143.06256620280678,141.5098754226969,6.49064746231316
84,142.29340982877693,140.72703856587802,6.512790588383132
85,141.40800261605963,139.8709100187412,6.5594825057645725
86,140.9600532525627,139.47266701467686,6.621669092960168
87,140.16994700767114,138.7713162586999,6.705167184779165
88,139.34022842311364,137.96393432880203,6.759488283425731
89,138.824825964028,137.5655180301859,6.7928614082284104
90,138.48003747181704,137.3180860900255,6.745750746271003
91,138.07144514521497,136.99704471858252,6.729607053055526
92,137.34069589576615,136.23616578552065,6.756266644867524
93,136.11664065740442,135.0571980554544,6.721222618162297
94,135.44807948553,134.42219457270448,6.724133930655697
95,135.08704672169142,134.05874632872488,6.700084802014858
96,134.49366057503943,133.42780143942065,6.68947892710595
97,133.74902404636507,132.63716747636167,6.66139039723295
98,133.06972479741387,131.87769872599034,6.63376237543003
99,131.2042423540781,130.16372827413883,6.4959822895425186
100,130.8608465667914,129.8868989856432,6.450853595409245
101,130.9547957424261,129.9747733998284,6.446750449194005
102,131.22249274603158,130.2789634200304,6.445105156377618
103,130.8059073588386,129.90122825653438,6.431658316100113
104,130.71962543783735,129.8434299987574,6.420278591292446
105,130.744681565374,129.9044510185262,6.41988206839557
106,130.87038231091057,129.91395717255227,6.476017800265113
107,130.53400553058066,129.5186184336277,6.527761530156723
108,130.27700713594825,129.19603171721263,6.589635120965352
109,130.17243072054737,129.02212642863148,6.64135319660967
110,130.15238725454245,128.9663883027794,6.70142231300788
111,130.01672636478426,128.83842466445046,6.694155001307751
112,129.96264680438023,128.73529357643625,6.733990794180216
113,129.79377609899467,128.5861096317406,6.717042660844598
114,129.40043827667148,128.29613332373884,6.63995283734149
115,129.44741724153647,128.43219146734836,6.5767149479467575
116,129.73647069890083,128.7361266056541,6.547929397884263
117,131.8217493892278,130.57243284224785,6.680428046247708
118,133.64705000219695,132.15224047806092,6.76438633671277
119,135.41179065094374,133.64247788191048,6.8035434608580525
120,138.18756877511152,136.16378057785994,6.869073416325605
121,140.74981346571795,138.77699170351627,6.687932621004839
122,143.1151913174047,140.83786637678236,6.8380808071220445
123,144.94803415818728,142.53515311208588,6.770739546188815
124,146.11262532613102,143.70636772155393,6.628107781799497
125,147.25247054565818,144.85071501453498,6.537633077918106
126,147.74803071434798,145.39297284212432,6.340336718452321
127,148.52950274565833,146.30735022066185,6.09956727355687
128,149.22511320203736,147.0175334225349,6.016128383897622
129,150.48156339842762,148.43721446381676,5.869685277111104
130,151.43382104566405,149.61164335156315,5.668214533450071
131,152.4445986486358,150.8014046065332,5.4834261268016755
132,153.54946484021426,152.17548017832212,5.171945967634165
133,154.39282516017823,153.16632267907627,5.006783635607192
134,155.29019613782208,154.13635905191074,4.898572858991772
135,156.0602724777561,154.93827008821123,4.848534993325125
136,156.65656952141842,155.60220679202163,4.782127410829781
137,157.10139745237083,156.12265269216488,4.735418405490709
138,157.43662382361407,156.68873861418652,4.526032963900492
139,157.85135006475173,157.2635003215604,4.447457087357312
140,158.30885901547572,157.8437099046908,4.362671206984624
141,158.65522317715306,158.35973873377787,4.320731383386308
142,159.0226958108778,158.82159440189739,4.213331421428778
143,159.51447835710968,159.35684411569,4.152161479883094
144,159.86974769897859,159.76469352853178,4.097258844148229
145,160.28437170644114,160.2102189510366,4.033302614882199
146,160.58171531500744,160.61261259570185,3.9498042085339886
147,160.93799882498345,161.02538969366643,3.8496297402511743
148,161.4238588396154,161.3528402232246,3.790842500072358
149,161.7378987347461,161.67884748940654,3.7382585308482836
150,161.8556713914774,161.7443343555184,3.712135818834859
151,162.110087273556,161.97014052591493,3.6666581544166488
152,162.43313527726087,162.25660850835345,3.650073952929984
153,162.7340636132666,162.48292132234354,3.616069639435482
154,163.09642624597186,162.7230009072224,3.595493002378163
155,163.63251899383016,162.99807928980397,3.5511273055003736
156,164.09171334280208,163.27516440233214,3.4685793317132285
157,164.5978403148993,163.64394601778713,3.406819814180253
158,165.12554652636777,164.0411810749232,3.358860556891328
159,165.5929850865616,164.35673942059196,3.2735840424838862
160,165.9677301494363,164.6556150210193,3.234797114616881
161,166.58584119281264,165.06019740561112,3.1694933769980436
162,166.71320588408935,165.2453339903838,3.0915881747469327
163,167.2802490540687,165.62418351053896,2.9848969713500453
164,167.474408215639,165.75975882039725,2.9159442012827177
165,167.94190740749931,166.02939000530662,2.8653696185007114
166,168.23168506207037,166.24900670329473,2.8542649719896716
167,168.5327514128671,166.45223411746844,2.8520530020017434
168,168.82501670969734,166.66331620995732,2.8292136362114237
169,169.14952321057,166.94293540388998,2.7714412532189723
170,169.4298871280674,167.15284168122392,2.7079958902731023
171,169.8129560333861,167.35667783701516,2.66849317324917
172,170.24687152183031,167.62173198667872,2.618129102152372
173,170.62891424247533,167.7209671218377,2.663223397350295
174,171.0538789455382,167.97891259183598,2.6129529279117945
175,171.88450273421515,168.46048201346593,2.5496915536353453
176,172.31795632575873,168.66736939658026,2.526275967605386
177,172.69223274123044,168.81957593760328,2.5691188027965834
178,173.3763721769969,169.16797546293077,2.5571908572837785
179,174.22552149543353,169.4842546662279,2.596793040383935
180,175.0175724464312,169.77794852564676,2.6669806124605993
181,175.32741019990033,169.92851809524151,2.6569601099458624
182,175.51008090066324,170.02210957226595,2.6366414577560864
183,175.89370736421384,170.19837948384222,2.6217796053691353
184,176.21365136406166,170.3166967581995,2.6185021073004475
185,176.51611883788436,170.45323098934605,2.6304150546977807
186,176.84878636244395,170.59655924657105,2.657765682031553
187,177.05795442022136,170.6522715617231,2.6917184445052156
